Id,Class,Size,Q,Q/Size
5zeZjrCbtImYUE7i6Twd,2,1205880,12100,1.0
5Zrij7tnYzFRaxI9edvf,2,2420736,8552,0.35
5zYVF03NXadb7Gv64PqC,2,2416640,10560,0.44
60Dq2jMpxvi7GFV9EmOB,2,1205664,12484,1.04
617nfOLPiCpmMhrVNI0l,2,2002944,8984,0.45
624nasYWOLCkrcqB3HGg,2,3784704,7448,0.2
62v1di8prIYZuGkPRFab,2,2437120,10552,0.43
63HKnjiLmSp5qC09Us7u,2,1217556,7548,0.62
64FZCyUcjXxLNv1K8Bm3,2,1225724,11108,0.91
64vCcLMZutGVNYeWmsHy,2,69632,45520,65.37
64vsfK12yBanCNdexz35,2,1724416,9528,0.55
65cijV9z78ZBfqC3Kgbw,2,1213452,9076,0.75
65fRYHjJXpsLZdb8WFuy,2,475136,18916,3.98
65PjxA3a1NeH8iCBKpfS,2,237568,18432,7.76
67RMbxiLz1OgnVYSElPH,2,2265088,6988,0.31
68KCRpuscIZi0On4Hz9U,2,1705044,13748,0.81
69aKs7pQZjI2tWN80bHy,2,2015232,10560,0.52
6a3bdiu9jyrXPQHI8lpJ,2,2338816,9172,0.39
6a7hF1ZnHrUAQXouv4xO,2,462848,16872,3.65
6AfIszYq7X4oF2ev1Wbm,2,1552384,11620,0.75
6AgR0k4nhIOidsY1eDM5,2,1213452,7028,0.58
6BuxhyM8GH4bfpVrjOzE,2,2252800,10724,0.48
6bYIkx5eMoRHJ9XB1QN4,2,1728512,8988,0.52
6c5KqjIDH74gkzON2V8B,2,2002944,10504,0.52
6CausBfmV49nHh5qXYNi,2,114688,17256,15.05
6cJ4OV1TGifn92SCPNEA,2,491520,17400,3.54
6Cvyc7zMbZq5DfJprmXP,2,2498560,15172,0.61
6dfNwjrKyW5Z7O23MBcl,2,1146880,7420,0.65
6dgTKemUkyWupoBhaOZV,2,1774880,13904,0.78
6DmCqAs0tFKxGe5aPzlU,2,339968,18924,5.57
6DwBVcR9gWMp2QyGkhPr,2,757760,8976,1.18
6fGrBcm3LauS0qyoYHNj,2,864256,5392,0.62
6FPAEXoHTYVfc4ezxKkQ,2,1201512,11920,0.99
6fpDY54FlCsirwcZnTeR,2,217088,18908,8.71
6FraKh4Wkw8XyYD0S1eN,2,1221744,11180,0.92
6fZSlHiQ4K3XmgsrGb50,2,1201784,12104,1.01
6GbjZn4wEtWSkrJUzoVc,2,1720320,14660,0.85
6GijzkZEylL1BArf2Q0O,2,3780608,7836,0.21
6gObYqkiQC8R5ptdr9UN,2,1217540,9580,0.79
6Gs1IXu9aH3eWOAqBPVh,2,278528,19420,6.97
6hFQvE8Ae5NfGVkHnC7t,2,69632,45008,64.64
6I2mCQyaF1OJNEkvqHcZ,2,2191360,80196,3.66
6iwXrYeB4ZSlWy5Tj98L,2,2117632,16196,0.76
6JOiKa5LrAtu42TpY7kI,2,3653632,7876,0.22
6jpkmuQoxIB3COi0ZMKT,2,311296,19440,6.24
6Jrdwx7NlTG4HuOYPvBn,2,1213444,10092,0.83
6KYwD9A0nHtT2GmcVgES,2,1205624,11936,0.99
6LmWsZA2e5dbfhR1SB4P,2,1990656,9600,0.48
6LOgJTo7YduN84r1vPk9,2,937984,8504,0.91
6lYnP71M2umQ3V4jJdLk,2,507904,4424,0.87
6m8NxLfg2MR0nwXFuEq5,2,540672,5676,1.05
6ml5DH9TvnIiKReLuP2d,2,2338816,6600,0.28
6mUHQtCBjzWA0fGIEnP7,2,2600960,9520,0.37
6n5xSkDHdUL9BpNwjzfa,2,2420736,10380,0.43
6nfXBNI5d4jOkgmEDF31,2,2588672,13128,0.51
6nmO0WVPKQbzXErpTkte,2,339968,20456,6.02
6NTZfuU347Ecxj90rigy,2,438272,5368,1.22
6NUlRefOJzavgmSPL0on,2,368640,17900,4.86
6Nvl48hYgxsc0U5Aw3yF,2,1201620,9428,0.78
6nw2iAevTqXH1fsatcp7,2,2367488,10028,0.42
6OdWLjiyZQzgchY2XSTl,2,3903488,8968,0.23
6OiPhkAuq2Zo1MxfDBNT,2,1748992,7892,0.45
6okBRVQNHGdWXCzgK7MJ,2,1225732,10604,0.87
6PiB1NFWunrUjdf8e9kp,2,307200,17896,5.83
6prXgmtMVs7BYvPL3ce5,2,2035712,7496,0.37
6q2Y5BOx8RoluXjA10se,2,2330624,10568,0.45
6qs0AxVC4GY2DJZyT9mN,2,1740800,14340,0.82
6QtaMBu0P4kEjTgcxYAn,2,1605632,6936,0.43
6qzsP5lZoCW3KHIX9Uf7,2,3407872,8344,0.24
6r5hq2y3gMlUxvObp0i4,2,2592768,10612,0.41
6R5rAcsO297BDkTle38U,2,1863680,14264,0.77
6RCBgMl5z1qhFkNiXrLa,2,245760,18420,7.5
6sgxCbR2f7HD1evw0JSQ,2,315392,17508,5.55
6SloMR3muLUqbWpYKr9O,2,1205680,11988,0.99
6SPDXoT29nxidIlhW1VC,2,1205576,11892,0.99
6SQwZ8l0jKCkh2ErRqJP,2,2281472,9436,0.41
6tgGScmbuHN1OTx0QI7r,2,1177004,10412,0.88
6tmqe5B8JDsQnyhGo7vP,2,2576384,11588,0.45
6TtolMFBK9Q8pEIXvbNc,2,2457600,9900,0.4
6tzeYCoEGkvdJ4WwSKsu,2,176128,8952,5.08
6U7aMPmel4gBDkRCnt3E,2,1966080,13340,0.68
6uHKJ38Vs971CATn4azU,2,249856,16880,6.76
6VPW9r1FYoH4MDJfv2qE,2,241664,19964,8.26
6VTkgzifPd5Z0BXF3cuY,2,2428928,5420,0.22
6WauKLy80DTdQf5hjZx7,2,1205652,10904,0.9
6Wd9umcsexZNDP7IfJnq,2,2129920,11128,0.52
6wQzVGgRDpW5ZuAMO0Us,2,1921024,6916,0.36
6Wu9TqbGHMPOCwpZNIA5,2,2494464,12268,0.49
6xjq1v93FCPGUZpyslVA,2,2445312,11268,0.46
6XM2qzI9n1mZf0tu8Qlh,2,1806336,12072,0.67
6Y7KC0nLeOUjH9mpEtFh,2,1650688,9604,0.58
6yYp0scglSrPHdnh2wJ1,2,2393228,12776,0.53
6Zf39ohpMtgQIBFcjKXU,2,1217588,9112,0.75
70Svz3Aitx6KsDEuOXZG,2,1213560,7604,0.63
70xElcmWgS1fChNpniIG,2,2433024,14144,0.58
73LO4S6We2aGQvM0qCXo,2,2392064,12764,0.53
73VYXPJgsRlKIMiOLwG4,2,2437120,8044,0.33
74Or1zJIqk5bcKE2nTLS,2,282624,17376,6.15
74WkCP2cquVeLyU5hgTz,2,1205608,12432,1.03
75qSAohLWYb60Hs24NUF,2,2121728,10060,0.47
76k8OovtGLQ5xBJKuUHb,2,372736,20464,5.49
783NTBAd2k1E6wHDGjiJ,2,487424,5044,1.03
78AHqX2vjeyWO49RSoVl,2,700416,4808,0.69
7AgYK5PdXn0SMZoD39Q6,2,1597440,12636,0.79
7aS2U5b9AICGFQzplOx4,2,843776,13108,1.55
7aV6QqpmJ10OMfNsAw9k,2,2658304,13124,0.49
7aYpinlyB6x4IMFRd1fh,2,360448,16864,4.68
7BNLHFXEAJRS1bwZxziq,2,1720320,4552,0.26
7cd6IviHsWN5M9TeX0n1,2,282624,17408,6.16
7cUi8xtw35ESNMKJsXhD,2,1576960,5952,0.38
7dk9aUmW0HlvsbtNSFuZ,2,69632,44524,63.94
7dLqHjDaurgEQWxXYkyP,2,1740800,627712,36.06
7dYo5p6fSV0rkgqLvzbT,2,2437120,8092,0.33
7e0vxYy6b24g9O3UKLqC,2,2314240,10516,0.45
7ED0sQObTcBd6kL8IwJU,2,466944,19952,4.27
7eicxTZ3pDPf65O1RLXg,2,2584576,10568,0.41
7EWa5VQz2NB4MgdPCtTp,2,2596864,8500,0.33
7fTL1lUKHqa9rXYuzxgZ,2,524288,4360,0.83
7FVxwAi0MCtyTmSZzJsK,2,1998848,7448,0.37
7gbpotqxaYGmMzEs2Uyc,2,3149824,9032,0.29
7gVrbIoKeGJuqZp5ClMs,2,278528,18428,6.62
7hm0veuHiBCFWcEMPaND,2,2572288,13784,0.54
7hp5QE0n2zg3x8JfWGmj,2,368640,16872,4.58
7hvO3rkiLUtM0QpfWGn4,2,2174976,12104,0.56
7IORsrJqfjV0ixuTbGF9,2,1703936,13632,0.8
7iQNYb2mIPzy354RMLX6,2,1830912,8108,0.44
7je1xyz0ip59f43nImHM,2,2409580,589112,24.45
7JjQBd2CAyvtgYlSL0e3,2,2605056,13612,0.52
7JjsOZzyXR9ScewIoMTp,2,2322432,10504,0.45
7jyrWaVeJudkHi1fgPT6,2,270336,18424,6.82
7L1vUywoYlApTXdPFzRZ,2,458752,2944,0.64
7LbrmXchDZJled5HnAfM,2,1181224,14144,1.2
7NyOEfMq1nlsaVHhbpQw,2,2441216,11052,0.45
7OjDaWcAZhmgsMo0qS1K,2,1205776,12588,1.04
7OKTq3zbJBHh4FCs1LoX,2,1880064,9000,0.48
7otn6PiHDgN4GmayhT2R,2,2502656,13636,0.54
7pbVgdSnjUPTrwcR5GXu,2,2097152,8748,0.42
7pL84lUq3OAP0DiZ2mxj,2,487424,19952,4.09
7PNjmAMet9l83cVEDa1u,2,266240,18416,6.92
7PtaAnTZi0QCphfNy6ms,2,1205976,11680,0.97
7pU9smclbORIArdDtvuF,2,495616,44,0.01
7pzosfRuZN1HiF5Xdh3M,2,466944,16880,3.61
7qlMUcpafAL3QFiPWEzJ,2,3284992,9352,0.28
7QPJ36MV4rktjX0H9GLq,2,397312,17380,4.37
7qQDOvVX1PipRLyBdNhW,2,2433024,14632,0.6
7qXRGMD4gi8VkIWSjyeF,2,2916352,8388,0.29
7qY2raQ6izp1KwGcsdyn,2,2289664,14872,0.65
7RnQ3Sy8cEZq2av9oTw6,2,995328,9516,0.96
7RwQrPuUbtMo2HzkvXps,2,413696,19944,4.82
7SAUNtQf8RMmL904jxID,2,3907584,6532,0.17
7sbEMLcRn1mktlNwzdxW,2,1177112,14576,1.24
7suvOYcA5hQI4Zk1HtMo,2,2105344,13120,0.62
7SvjWXrltZdLTFhIGPNw,2,1225732,10604,0.87
7T49Xi2bgMIxcAQKdfky,2,540672,4432,0.82
7TkKqyHUA6vCitwdIOLW,2,323584,18412,5.69
7To2l5mzJPgjGIUWu93R,2,1654784,14804,0.89
7uj5dveZfCAg4MWnorY0,2,1205576,11380,0.94
7ujgT8KqGXmU5JFoM6LH,2,1114112,192,0.02
7v0o3gGqdkjiOXRaEWQx,2,569344,15968,2.8
7vCGe0MVocZwq5ltXbh8,2,2404352,12100,0.5
7VE6hScuodxAvTp0Nrnk,2,262144,19940,7.61
7VeTJ1QBWrkX2zUCjFM6,2,962560,7936,0.82
7vjsWlX3rQL1dNenwTxV,2,2555904,14656,0.57
7w9HgKIJmjx0cYnea243,2,1703936,12232,0.72
7xeFLDBbNVWZiM1u2S5t,2,3289088,9928,0.3
7YugXlfMmCe1TNVnjkAx,2,1201640,12036,1.0
7z03lVS5IJ8wOCvQyFdZ,2,2469888,8472,0.34
7z8YaOovircnH5DZxyFC,2,2142208,10520,0.49
7zr2DsIWVvgJmx3ik4L8,2,2662400,7000,0.26
7zuqG1fZwhQlyjcbHUeA,2,479232,68,0.01
8026Dh4VpfjPekaCgAYQ,2,270336,16888,6.25
807vR3GqyQpViHKxNWn4,2,1201584,11476,0.96
80ZfO5UGkLI4Scj3eQwh,2,1225732,10092,0.82
81BI6Ky9bfr4CL3TUkFp,2,1843200,10004,0.54
81IgT57cylMUNGbLkiqm,2,2633728,14656,0.56
81LeDy7sJGfSQHFAh0cp,2,2158592,8972,0.42
81qGwidJPUF7N6hpmerO,2,65536,43964,67.08
81ZbxYRAu0SEJOj5NsgC,2,2596864,9580,0.37
83dL7Ovsfp9yCQTMehHD,2,2912256,8584,0.29
83WX5lUK6RJTpb2rOHqI,2,573440,520,0.09
84jKcbktfshl69TiErUG,2,901120,7444,0.83
85Mk6byWNR1wCETYisFp,2,454656,4416,0.97
85rKfZbF1SIhMdjmux2N,2,1205924,11664,0.97
85SPpVLIiAYX3dqKvyar,2,2379776,5384,0.23
860EGyhmJVB49WrLgOC3,2,2514944,10660,0.42
86QrjZewznD2W3VhpRbm,2,1802240,8120,0.45
87Cf2go9YulDiHEyekaS,2,536576,272,0.05
87tNO4MR0FzxlyPX5fL3,2,1736704,9492,0.55
891Ymzl3VvoJLAMXh4pO,2,2576384,13632,0.53
8aBc6ytRQ4oY1PwlKDhq,2,1229952,13244,1.08
8aDnfdLcvPbBRIkGrYz3,2,2539520,10476,0.41
8bi3cZxuXAhLaoDEKenJ,2,2129920,11560,0.54
8BpCogQzxWahjF0wnOAD,2,2543616,12604,0.5
8Bywd5tJUzgqbGmvcIS4,2,2052096,8652,0.42
8cM57th1BVwar2szTENJ,2,2191360,5964,0.27
8dlCjM1YApWuSsQhLoqG,2,839680,6448,0.77
8dtjTeoB2HFkZiWQ6azg,2,2318336,8460,0.36
8dW7vKJGCAj3ZNV5a1cz,2,3166208,9056,0.29
8Dz5Mb1QfxXTJESniLsZ,2,1703936,12096,0.71
8e5s4unL0TmKYSaycHCd,2,1761280,6932,0.39
8EegflqKGRVDNihwFZ4b,2,1204224,8976,0.75
8F32X71gy4wZrtvmNA6d,2,172032,20972,12.19
8f4GhQR9jY0MDoHWOCdU,2,2584576,11068,0.43
8fSXU1iqE7jWbB4yne2g,2,2527232,6444,0.25
8FwCkM3quO4Kryfa9Voz,2,1966080,10716,0.55
8GilsX4Uk7xQdmz3wgyP,2,3780608,9868,0.26
8GRqMaEyALrQtJfWIVk6,2,2027520,11088,0.55
8gvOauLJb39wNfdAMDt6,2,2297856,9916,0.43
8h7B6Zm4wfJGAHv3RpFW,2,528384,3668,0.69
8hDUof2mPnSXuQZKx6CV,2,208896,18060,8.65
8IbD9QgPs01NR7STfAxH,2,2490368,9720,0.39
8inLjyQfkReMHmNUE4qg,2,2367488,8100,0.34
8ITycVmn7jY6AGDL2vep,2,1205652,11416,0.95
8jMu2sOJQ6d3UD4YiBmA,2,180224,18064,10.02
8jrxyaQiGJb5qcsOmMAv,2,2404352,14664,0.61
8KeOIvQaxRdsU7mu6CrL,2,1803308,16272,0.9
8kUrNzex6d4RXAHh935y,2,2277376,10636,0.47
8KZWeM60wjvXS1D9amor,2,2510848,12612,0.5
8LM1gfQ4JsDe2tV3bkjh,2,622592,4380,0.7
8LrpcC15nHjUDGu7Xio0,2,2387968,8472,0.35
8M5LqRFn3buTrYjSKfEU,2,2015232,11072,0.55
8MSg6ycte4mZsOQL9bVN,2,552960,84,0.02
8msTxABp5MqdS2PcyCQ7,2,2068480,11168,0.54
8NJoTALeEyqVa7GpwKFO,2,3907584,8892,0.23
8nOj13Lz5askQDpbwxy2,2,483328,18928,3.92
8NYXztOroeRpIaS5BdM4,2,1229812,13664,1.11
8O7mDBd4HqE3PxFtWnug,2,2892908,17356,0.6
8opVwIYrGLN2JUdac0v6,2,3162112,9020,0.29
8ovZYfGnP2Htekc7gizT,2,192512,18940,9.84
8PZwALmTpNjqr3Kt1XFz,2,3543040,7496,0.21
8q2L1eRFEIXKzo5tuSrC,2,2281472,7124,0.31
8qaEOKmPjZctM6lYu1AQ,2,2519040,14664,0.58
8QaobvZKqje1lCnyrXwp,2,2650112,13640,0.51
8QoDEdi6Yw2kUmzuNAcp,2,2535424,9920,0.39
8QRIkDJS4bgy2nEvMhfa,2,188416,18908,10.04
8qS24bT3O6CyaxpkXnoN,2,2424832,9020,0.37
8rD4bFYzXTVB5IPH1Mdv,2,1888256,9032,0.48
8rSBUFw4tsPubz672vET,2,348160,18420,5.29
8S9KmFuU2iXolxvsdnq0,2,69632,45516,65.37
8sOeqTYU0DtZNML4HVKW,2,339968,18920,5.57
8SylerqC0fnO9xQ2NLwt,2,204800,19964,9.75
8tAWCdvzYj7s2G3Ol5Hu,2,1781760,10716,0.6
8TDGlo5eQ9m3YSbZMKBi,2,212992,18916,8.88
8tsSDovBygRFMTwjlCOk,2,2789376,8448,0.3
8Tvltu5MUWOfgNsSnKi3,2,1229836,12660,1.03
8uI6s0FjMC13OLyRcAkw,2,241664,19968,8.26
8UkPtCpjVyIMKTLwnl43,2,2555904,11588,0.45
8UNxCZi37AdHnMXy5Pa9,2,2572288,13128,0.51
8Ut0v1SIg753ERpTGoma,2,1201488,12412,1.03
8VGXzLxvhH0qIltWc35U,2,1213560,7604,0.63
8VqGnuDHlr1jRNZ9da5C,2,2125824,9004,0.42
8VU3wPKq2lBY5bvnHQMS,2,1937408,8688,0.45
8wCvNp0P6rU7iWxDyhuE,2,1859584,11180,0.6
8XwCLB6D3cMFWT9dtKSA,2,3284992,10016,0.3
8yD1j0SYrVcnKzdhbRH3,2,1990656,17468,0.88
8YjWXpsDrxHZbN3fk2Cl,2,2166784,13636,0.63
8Z3061HFCR7VUzK25iGx,2,704512,4868,0.69
8Z4wSKyUQznTifm9hMbl,2,888832,3776,0.42
8Z4xPFN1p53thUcRmJSH,2,2002944,7948,0.4
8zu2HtsqpndNUMxVrIG7,2,479232,18416,3.84
8ZV9IwvAeCONWD5TUJ7Y,2,2097152,7676,0.37
8zYrtD6gFwnQT3EvpUsm,2,1385532,16288,1.18
8zZyd3OPxpcw1NCRJBjo,2,1201684,12556,1.04
92xGBknJqLXYFcgUmjVl,2,3907584,9092,0.23
93a1FbpJTGSxjfNElrz6,2,479232,16880,3.52
93lsPQvIXLHNfCyY2nVr,2,1205764,12032,1.0
9463P7bjDcRnOYxeXAzN,2,1181060,13960,1.18
94gomdyfxJAh6lepszW2,2,2670592,9032,0.34
954FXI3YU1fzE0idZ2QA,2,2134016,12068,0.57
97XqpfurOYENh65VoBGR,2,1900544,13100,0.69
98fBSiA2Nul5EzmnC6kt,2,2306048,8820,0.38
9A3aCDRujOMiWbzGTqfw,2,557056,4380,0.79
9AeVRcUy4nGNCjL0WdKt,2,1884160,4564,0.24
9aJ7zD1Neqh8TKLoYcOt,2,2330624,12104,0.52
9akqIEt8KZylpiAW3gbB,2,2019328,14148,0.7
9akYgqNApZW32UB1VIrL,2,1900544,9316,0.49
9bDpXWcKkjMYSygu3CAB,2,2322432,13124,0.57
9bj5QR2oHpZd7KiCGxFP,2,1225832,10148,0.83
9BsFXp1YPijRvhCcdA70,2,2387968,10968,0.46
9CHdKeRJpZ3jnIgxkMB2,2,2191360,5960,0.27
9CNyfxIYakspKnHXFj1B,2,548864,324,0.06
9dcf2PlYWkyq7aZpge6E,2,159744,21500,13.46
9DEesVNl1Mod4pB8xR7c,2,1646592,11580,0.7
9DrhcFgQZV16jndTMEuK,2,2195456,7496,0.34
9DvQRmFzYk1IuTEtKU0c,2,2334720,9544,0.41
9eKQwWVFlonXmSTaG5jH,2,2674688,10052,0.38
9f0vLRPdeQOU6V8Dgs3k,2,1205528,12360,1.03
9FP8ck1bDe6ETSqAIWLG,2,679936,6752,0.99
9fR7vAU1yrnQqJxLFgkP,2,659456,736,0.11
9fz4PwldU52rnkRbJ1Si,2,540672,112632,20.83
9gBVZNKoIPkFM8vOp45G,2,282624,18940,6.7
9gMZ6wVFX7KvHN3y8LoG,2,2494464,12608,0.51
9HAkGKpDrq6hecQZysNd,2,1961984,9528,0.49
9hd6DsViftagyGO2NCKe,2,458752,80,0.02
9hfoD2kUTe6cvEPLzGt8,2,1884160,9116,0.48
9i7HAYD15sblakCpmF4V,2,1205592,12420,1.03
9ilHZxJ10UtOGsFQfDLg,2,319488,17892,5.6
9IvlTmfgCB6px7HXEOho,2,2203648,11632,0.53
9IxlHe7TDc8iUFbGMumO,2,344064,19472,5.66
9kjAqe6TgFsQZGRXcp2t,2,2170880,6212,0.29
9KMBloOjwteu6ZxUhCzJ,2,299008,20480,6.85
9LM4YBhu0K8oxaUGDTln,2,2396160,11016,0.46
9LQfr8w371dNWSsRI4Xv,2,1830912,13048,0.71
9LYUcoVkAbrmnGNIsfeu,2,2408448,12608,0.52
9M2AykB8necp0RQSUowZ,2,204800,16868,8.24
9mfSC136RIG0udNwqyKM,2,2416640,11752,0.49
9mKvw8t3d6jRVfnzsDIJ,2,1181168,12488,1.06
9mvaSjcLt435elds1z8B,2,2400256,10000,0.42
9N06grZ2fCsGxpvicaoQ,2,1728512,5944,0.34
9NcndSbt1XFgpYO203D5,2,1814528,11064,0.61
9nLJ26rqZtj1yhzxvVG7,2,1205680,11472,0.95
9nNFOagEhDXlmGLwIRJt,2,2560000,12096,0.47
9O8j0WghzESJi6e3yU4q,2,811008,804,0.1
9p7VxgvYBPL4r6kbzasj,2,2080768,7424,0.36
9QdfreIM047ZpNmqJSvt,2,479232,19952,4.16
9RaVK3pIfnECFNAkvST6,2,2301952,12636,0.55
9raWvRhK05jbzNPpdQcl,2,2445312,11080,0.45
9rMC4jyes0RoxgZwIGkA,2,2379776,13060,0.55
9Rv6M5yrfNHhIatUkBql,2,1835008,11676,0.64
9s8NSuY5cHirbLmaWtVe,2,1863680,9704,0.52
9SChX48ZTGE0e1kY2IjN,2,1172728,11304,0.96
9sPtSV8rx5WNUukQ4qln,2,2338816,7724,0.33
9T7thaO0dejwILXzrcks,2,602112,8424,1.4
9tTYNv3RiWEKkqw1Ppf2,2,1880064,5596,0.3
9uDtE2c4eHXF0Qvaod1W,2,319488,18928,5.92
9wEhXkNovYrGb6BD814j,2,2363392,10588,0.45
9xCOeSAVnyF7GDbEhu6l,2,479232,17904,3.74
9XqeCuYvWS62VE5giIz0,2,2174976,9604,0.44
9xTAMrBbq2ugRtDJ3lGU,2,1225856,9660,0.79
9XZWSgoYzHci4Q2INbdr,2,1998848,11028,0.55
9Y6NWhIlrO7P18TjopSC,2,540672,7548,1.4
9YfuCbFBxaQOMGpVlEKZ,2,516096,4460,0.86
9YmT5IGJbOlxBD4h06Vy,2,2248704,12608,0.56
9yRz8iAj15I2ueLm4PtW,2,499712,4428,0.89
9zAFLHoWJDERpSP3y5Mu,2,2535424,15660,0.62
A0CFJYzbxeu35R2Ktnjy,2,2592768,9588,0.37
A1HObY8XCjgNR6vKnPk0,2,839680,7480,0.89
a2kGbpydvCzMVtwNR31K,2,561152,21548,3.84
A2T5SknsHCgGvh8oqzlB,2,598016,576,0.1
a3Y6cPAMIQlVpf8s5S0C,2,2416640,11260,0.47
A4i9wPlygmMQK2ftbXaI,2,458752,4508,0.98
A50gUVJDyd86eQlnwIOL,2,2035712,8640,0.42
a5nMiy8gBFtpuGTxIv0W,2,1176864,10320,0.88
A5OeVxySE4CQGuJqtm9P,2,2588672,6532,0.25
A5qy6H0JOBYsbCapvcfU,2,1150976,5424,0.47
A7J3GKfu0rBE6MlTj81V,2,1675264,9856,0.59
a84R1sFmP2NvicpgkJIo,2,335872,31232,9.3
a8gqeKmEjbJIiVXUZ5DH,2,3903488,8112,0.21
A8REQ3NzB0dtHFCWDhoc,2,1201676,12040,1.0
a9BOthJpRMlyj7r5ZSKP,2,3518464,9364,0.27
a9r2zHUoK5gXj8E0lqsb,2,2588672,14660,0.57
aBfoqskHcug13y7W8REp,2,1205816,12044,1.0
ABGeDjKUirlfFwcoMQ5V,2,1986560,8444,0.43
ABxDq1O4MENtXmwLK8iU,2,1675264,10464,0.62
ACF132sPkrMtUhR9GnVZ,2,311296,17904,5.75
AcgCHa4oQx3q8XvijZrL,2,659456,600,0.09
acmyYPxFCBR5jGoUz1JM,2,1806336,11048,0.61
ACTK9tVJunILfsYrwyFh,2,1957888,8492,0.43
acxojmFTMUAL2HuNfeQd,2,1205712,12016,1.0
aD2gkl7RWXm6rch3zeOS,2,651264,4404,0.68
ADeT217ZFlhNGQJV4mHk,2,299008,20452,6.84
ADMm3H8ELRwcpUgjId6K,2,1205520,10816,0.9
adrSTjE4bxs63w0oQR8U,2,475136,312,0.07
aDWVqHrU4pKTh6MQESJN,2,1896448,12608,0.66
ADzc7SVJd1YE69kCZv5y,2,1225732,10604,0.87
AEBgp7zcRQZtd1mJbrFw,2,3776512,5296,0.14
aeEpJKzLA9OhHB0QTbPN,2,2535424,13100,0.52
aenC1XKNxyYq7S9B5ghJ,2,2134016,10176,0.48
aeoETp7ktY2qAxGcBvfm,2,2478080,11588,0.47
Aep5gJWMNi4P2OLaIV7S,2,2502656,6660,0.27
AEqQHpi8TYLON30h4eVc,2,1626112,10724,0.66
aF27JAotY8IWj43ECOmu,2,1225732,10092,0.82
AFiruP53lsbNCjnkoIyM,2,2252800,10052,0.45
aFrzd5P3MBjX8ZGKoAS0,2,1757184,16208,0.92
aFSCmbvwe7HErAuPTQp2,2,3043328,7472,0.25
aFSlGIs7V0gEMHwjBNmk,2,208896,17884,8.56
AFvUmeRdpGXSycwn706I,2,483328,18928,3.92
aG3K4v9cinAygDWmT0Mp,2,2596864,13096,0.5
AGawszJT86ZI4H23ReK1,2,1728512,6512,0.38
aH9dNyx1jZCzwbJYW3Xl,2,2236416,8980,0.4
aHDLR3gnyj7lOkNiAXfC,2,294912,20456,6.94
AhiDaKuve0wcdIkz82OL,2,3069036,18892,0.62
AHpF5eJXfm0TcdaluMbt,2,3043328,11624,0.38
ahvGI5RV61PQdjqEbycM,2,237568,20472,8.62
ahXirbx93wGU1RMfLBCl,2,323584,18976,5.86
AIBO0E1uSDz3vhtwkofq,2,2674688,6792,0.25
AiBZ6U7w81lfYv5DNkoP,2,2052096,13824,0.67
aigX8IufVpNM74At9sx0,2,2146304,10436,0.49
aIKU0rgABR7pNQzhZyTu,2,2297856,6924,0.3
Aith521eImdwKrGOqESo,2,286720,16892,5.89
aiuJTcU5Swlg1LzpFjdV,2,2543616,9032,0.36
aiYVJXQbeFfxtZ3TGvH0,2,577536,244,0.04
AJ2hWQ4bKcS5PF93wEOm,2,2138112,13296,0.62
Ajcs0ECN15RQ237GBbof,2,1770580,1209680,68.32
AjkSRTPFOyGM0imvQ196,2,1822720,11448,0.63
ajnhEXuNF4kJfOM7Sl36,2,1937408,10692,0.55
aJtXlTdUzZGoEwB3i5Pm,2,2269184,11100,0.49
aK4CPDZf05uQiwn7Or6V,2,1724416,14144,0.82
akGLtUpCrwA6VZT7Y4BN,2,2191360,4448,0.2
aKrHT4bnlU2gRwJo19Nh,2,1205600,11912,0.99
AKruDyEtjObe4R8TvHBQ,2,1205784,9012,0.75
AKuYXb6dyLtEeiDolpxs,2,1679360,12064,0.72
AL87dvhUHD1ulf9MT3rp,2,2097152,9184,0.44
alcYZOnCkyWJvrKSMFHm,2,299008,15324,5.12
aLFb6P0ZdvNO7thfBkic,2,335872,20448,6.09
aLiKUXzYE2vSR3kle74Q,2,311296,17900,5.75
ALk7nXPtb84eCUWd0lGv,2,479232,64,0.01
alOQxMJZq1Idnt5Dgrim,2,1225864,10180,0.83
aM6vieFrUBwbg8PdWp27,2,1024000,8504,0.83
Am7nEVXHePkCtqsdfzG5,2,1888256,14236,0.75
AM9IXU1wJ5PHfNqoVyxa,2,1216512,9512,0.78
AMmdfQwU8WeIgXBNhsjp,2,3776512,8836,0.23
AmtQlj9uTKxJdONGWca4,2,225280,19960,8.86
aNBpfsEkzr29eQC5HKUd,2,1717536,15952,0.93
anbzmJ7dC1EM3B9QcPDv,2,2441216,14268,0.58
anChwpjZ5qmgWJkcyxiN,2,1703936,11072,0.65
ANrxlbe7tZT9zCJ1fVEv,2,249856,17888,7.16
AocU28V01uDMpbavxJmQ,2,1650688,14656,0.89
AOMqLsvZmIi3pK95D4CR,2,2035712,8504,0.42
aOtVNG6x3empWgK2Zcyd,2,311296,18432,5.92
AP1FktpMolXv5yEwsKSJ,2,2531328,8916,0.35
APcpJ7ED4KwGeiTkCqFZ,2,3026944,10912,0.36
aQO9Ltn3WzvS7dpZ2XIb,2,2134016,13640,0.64
AQtJMkBw986eKrmuUgfY,2,1998848,12284,0.61
AqwKhntSpCI56vsH7WZe,2,1810432,13104,0.72
aqws4GBWlifZPdN5kbXC,2,2256896,11248,0.5
aQXjIr1BqHLyG2YEvVkm,2,548864,284,0.05
